OBJECTID,NUMERO_ORDINE,TECNICO,DATA_PRELIVEO,SPECIE,LATITUDINE,LONGITUDINE,CULTIVAR,RISULTATO,COMUNE
"21,723","21,814",CARD/NUZZ,03/11/2014 00:00:00,OLIVO,40.85606000,16.79429000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"21,724","21,815",CARD/NUZZ,03/11/2014 00:00:00,06,40.81228000,16.75497000,****,NEGATIVO,SANTERAMO IN COLLE
"21,725","21,816",CARD/NUZZ,03/11/2014 00:00:00,OLIVO,40.82066000,16.75252000,****,NEGATIVO,SANTERAMO IN COLLE
"21,726","21,817",CARD/NUZZ,03/11/2014 00:00:00,06,40.80207000,16.76650000,****,NEGATIVO,SANTERAMO IN COLLE
"21,727","21,818",CARD/NUZZ,03/11/2014 00:00:00,OLIVO,40.81824000,16.75709000,****,NEGATIVO,SANTERAMO IN COLLE
"21,729","21,820",CARD/NUZZ,03/11/2014 00:00:00,OLIVO,40.83719000,16.77267000,****,NEGATIVO,SANTERAMO IN COLLE
"21,730","21,821",CARD/NUZZ,03/11/2014 00:00:00,OLIVO,40.83965000,16.74785000,****,NEGATIVO,SANTERAMO IN COLLE
"21,731","21,822",CARD/NUZZ,03/11/2014 00:00:00,SORGHETTO,40.85181000,16.76868000,****,NEGATIVO,CASSANO DELLE MURGE
"21,044","22,914",PRO/PAS,04/22/2014 00:00:00,OLEANDRO,40.45053100,16.87057300,****,NEGATIVO,GINOSA
"21,045","22,915",PRO/PAS,04/22/2014 00:00:00,OLEANDRO,40.44751360,16.87338070,****,NEGATIVO,GINOSA
"21,046","22,916",PRO/PAS,04/22/2014 00:00:00,MANDORLO,40.46203990,16.83727460,****,NEGATIVO,GINOSA
"21,047","22,917",PRO/PAS,04/22/2014 00:00:00,MANDORLO,40.43551640,16.85641480,****,NEGATIVO,GINOSA
"21,048","22,918",PRO/PAS,04/22/2014 00:00:00,OLEANDRO,40.45389180,16.86714170,****,NEGATIVO,GINOSA
"21,049","22,919",PRO/PAS,04/22/2014 00:00:00,OLEANDRO,40.43384930,16.83661840,****,NEGATIVO,GINOSA
"21,050","20,109",Piscopo/Fiore/Cardone,02/04/2014 00:00:00,OLIVO,41.05779000,16.76960000,****,NEGATIVO,BITETTO
"21,051","20,110",Piscopo/Fiore/Cardone,02/04/2014 00:00:00,06,41.04971000,16.73296000,****,NEGATIVO,BITETTO
"21,052","20,111",Piscopo/Fiore/Cardone,02/04/2014 00:00:00,06,41.06186000,16.72998000,****,NEGATIVO,PALO DEL COLLE
"21,053","20,112",Piscopo/Fiore/Cardone,02/04/2014 00:00:00,06,41.05834000,16.76278000,****,NEGATIVO,BITETTO
"21,054","20,113",Piscopo/Fiore/Cardone,02/04/2014 00:00:00,OLEANDRO,41.06330000,16.77476000,****,NEGATIVO,MODUGNO
"21,055","20,114",Piscopo/Fiore/Cardone,02/04/2014 00:00:00,SORGHETTO,41.06126000,16.75399000,****,NEGATIVO,BITETTO
"21,056","20,115",Piscopo/Fiore/Cardone,02/04/2014 00:00:00,SORGHETTO,41.05043000,16.72834000,****,NEGATIVO,BITETTO
"21,057","20,116",Cardone/Fiore/Piscopo,02/05/2014 00:00:00,OLIVO,41.02935000,16.80547000,****,NEGATIVO,BITRITTO
"21,058","20,117",Cardone/Fiore/Piscopo,02/05/2014 00:00:00,OLIVO,41.03114000,16.79562000,****,NEGATIVO,BITETTO
"21,059","20,118",Cardone/Fiore/Piscopo,02/05/2014 00:00:00,OLIVO,41.03910000,16.79249000,****,NEGATIVO,BITETTO
"21,060","20,119",Cardone/Fiore/Piscopo,02/05/2014 00:00:00,OLIVO,41.05653000,16.79062000,****,NEGATIVO,MODUGNO
"21,061","20,120",Cardone/Fiore/Piscopo,02/05/2014 00:00:00,OLIVO,41.05209000,16.80249000,****,NEGATIVO,MODUGNO
"21,062","20,121",Cardone/Fiore/Piscopo,02/05/2014 00:00:00,OLIVO,41.02305000,16.80277000,****,NEGATIVO,BITRITTO
"21,063","20,122",Cardone/Fiore/Piscopo,02/05/2014 00:00:00,OLIVO,41.00456000,16.81628000,****,NEGATIVO,SANNICANDRO DI BARI
"21,064","20,123",Cardone/Fiore/Piscopo,02/05/2014 00:00:00,OLIVO,41.04941000,16.79827000,****,NEGATIVO,MODUGNO
"21,065","20,124",Cardone/Fiore/Piscopo,02/05/2014 00:00:00,OLIVO,41.00319000,16.82679000,****,NEGATIVO,SANNICANDRO DI BARI
"21,066","20,125",Cardone/Fiore/Piscopo,02/05/2014 00:00:00,OLIVO,41.01506000,16.79678000,****,NEGATIVO,SANNICANDRO DI BARI
"21,067","20,126",Cardone/Fiore/Piscopo,02/05/2014 00:00:00,OLIVO,41.02902000,16.79958000,****,NEGATIVO,BITETTO
"21,068","20,127",Cardone/Fiore/Piscopo,02/05/2014 00:00:00,OLIVO,41.00806000,16.83879000,****,NEGATIVO,SANNICANDRO DI BARI
"21,069","20,128",Cardone/Fiore/Piscopo,02/05/2014 00:00:00,OLIVO,41.00175000,16.80670000,****,NEGATIVO,SANNICANDRO DI BARI
"21,071","20,131",Cardone/Fiore/Piscopo,02/05/2014 00:00:00,OLIVO,41.01660000,16.80335000,****,NEGATIVO,SANNICANDRO DI BARI
"20,171",,SUMVINVERARG,03/31/2014 00:00:00,OLIVO,,,****,NEGATIVO,TREPUZZI
"20,173",,SUMVINVERARG,03/31/2014 00:00:00,OLIVO,,,****,NEGATIVO,TREPUZZI
"20,174",,SUMVINVERARG,03/31/2014 00:00:00,OLIVO,,,****,POSITIVO,TREPUZZI
"20,175",,SUMVINVERARG,03/31/2014 00:00:00,OLIVO,,,****,POSITIVO,TREPUZZI
"20,176",,SUMVINVERARG,03/31/2014 00:00:00,OLIVO,,,****,NEGATIVO,TREPUZZI
"20,177",,SUMVINVERARG,03/31/2014 00:00:00,OLIVO,,,****,NEGATIVO,TREPUZZI
"20,178",,SUMVINVERARG,03/31/2014 00:00:00,OLIVO,,,****,POSITIVO,TREPUZZI
"20,179",,SUMVINVERARG,03/31/2014 00:00:00,OLIVO,,,****,POSITIVO,TREPUZZI
"20,180",,SUMVINVERARG,03/31/2014 00:00:00,OLIVO,,,****,POSITIVO,TREPUZZI
"20,181",,SUMVINVERARG,03/31/2014 00:00:00,OLIVO,,,****,POSITIVO,TREPUZZI
"20,182","21,738",PAS/TUC,03/10/2014 00:00:00,OLIVO,41.20454030,16.13212000,****,NEGATIVO,ANDRIA
"20,183","21,740",PAS/TUC,03/10/2014 00:00:00,OLIVO,41.23091890,16.15444370,****,NEGATIVO,BARLETTA
"20,184","21,741",PAS/TUC,03/10/2014 00:00:00,OLIVO,41.23594670,16.16337390,****,NEGATIVO,BARLETTA
"20,185","21,742",PAS/TUC,03/10/2014 00:00:00,OLIVO,41.21788410,16.18954660,****,NEGATIVO,ANDRIA
"20,186","21,743",PAS/TUC,03/10/2014 00:00:00,OLIVO,41.24354170,16.13985440,****,NEGATIVO,BARLETTA
"20,188","22,699",Rub-Car,04/16/2014 00:00:00,OLIVO,40.27494444,18.00063889,CELLINA,NEGATIVO,LEVERANO
"20,189","22,700",Rub-Car,04/16/2014 00:00:00,OLEANDRO,40.27338889,18.00066667,****,NEGATIVO,LEVERANO
"20,190","22,701",Rub-Car,04/16/2014 00:00:00,OLIVO,40.27494444,17.99708333,CELLINA,NEGATIVO,LEVERANO
"20,191","22,702",Rub-Car,04/16/2014 00:00:00,OLIVO,40.27625000,18.00011111,CELLINA,NEGATIVO,LEVERANO
"20,192","22,703",Rub-Car,04/16/2014 00:00:00,OLIVO,40.27616667,17.99866667,CELLINA,NEGATIVO,LEVERANO
"20,193","22,704",Rub-Car,04/16/2014 00:00:00,OLEANDRO,40.27094444,17.99391667,****,NEGATIVO,LEVERANO
"20,194","22,705",Rub-Car,04/16/2014 00:00:00,OLEANDRO,40.27616667,17.99866667,****,NEGATIVO,LEVERANO
"20,195","22,706",Rub-Car,04/16/2014 00:00:00,OLIVO,40.27616667,17.99772222,CELLINA,NEGATIVO,LEVERANO
"20,196","20,951",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.93964000,16.87854000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"20,198","20,953",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.92783000,16.86389000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"20,199","20,954",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.94687000,16.88107000,****,NEGATIVO,CASAMASSIMA
"20,200","20,955",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.91365000,16.85329000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"21,201","21,318",TUC/STA,03/03/2014 00:00:00,OLEANDRO,41.23513790,16.44695840,****,NEGATIVO,TRANI
"21,203","7,267",ARGVER,03/18/2014 00:00:00,OLIVO,40.42261667,18.06653333,****,NEGATIVO,TREPUZZI
"21,204","7,268",ARGVER,03/18/2014 00:00:00,OLIVO,40.42250000,18.06576667,****,NEGATIVO,TREPUZZI
"21,205","7,269",ARGVER,03/18/2014 00:00:00,OLIVO,40.42276667,18.06655000,****,NEGATIVO,TREPUZZI
"21,206","7,270",ARGVER,03/18/2014 00:00:00,OLIVO,40.42276667,18.06728333,****,NEGATIVO,TREPUZZI
"21,207","7,271",ARGVER,03/18/2014 00:00:00,OLIVO,40.42278333,18.06801667,****,NEGATIVO,TREPUZZI
"21,208","7,272",ARGVER,03/18/2014 00:00:00,OLIVO,40.42285000,18.06785000,****,NEGATIVO,TREPUZZI
"21,209","7,273",ARGVER,03/18/2014 00:00:00,OLIVO,40.42286667,18.06710000,****,NEGATIVO,TREPUZZI
"21,210","7,274",ARGVER,03/18/2014 00:00:00,OLIVO,40.42293333,18.06690000,****,NEGATIVO,TREPUZZI
"21,211","7,275",ARGVER,03/18/2014 00:00:00,OLIVO,40.42295000,18.06768333,****,NEGATIVO,TREPUZZI
"21,212","7,276",ARGVER,03/18/2014 00:00:00,OLIVO,40.42300000,18.06680000,****,NEGATIVO,TREPUZZI
"21,214","7,278",ARGVER,03/18/2014 00:00:00,OLIVO,40.42305000,18.06770000,****,NEGATIVO,TREPUZZI
"21,215","7,279",ARGVER,03/18/2014 00:00:00,OLIVO,40.42311667,18.06785000,****,NEGATIVO,TREPUZZI
"21,216","7,280",ARGVER,03/18/2014 00:00:00,OLIVO,40.42313333,18.06705000,****,NEGATIVO,TREPUZZI
"21,217","7,281",ARGVER,03/18/2014 00:00:00,OLIVO,40.42313333,18.06668333,****,NEGATIVO,TREPUZZI
"21,218","7,282",ARGVER,03/18/2014 00:00:00,OLIVO,40.42320000,18.06680000,****,NEGATIVO,TREPUZZI
"21,219","7,283",ARGVER,03/18/2014 00:00:00,OLIVO,40.42323333,18.06746667,****,NEGATIVO,TREPUZZI
"21,220","7,284",ARGVER,03/18/2014 00:00:00,MALVA,40.42311667,18.06761667,****,NEGATIVO,TREPUZZI
"21,221","7,285",ARGVER,03/18/2014 00:00:00,OLIVO,40.42345000,18.06776667,****,NEGATIVO,TREPUZZI
"21,222","7,286",ARGVER,03/18/2014 00:00:00,OLIVO,40.42276667,18.06570000,****,NEGATIVO,TREPUZZI
"21,223","7,287",ARGVER,03/18/2014 00:00:00,OLIVO,40.42295000,18.06628333,****,NEGATIVO,TREPUZZI
"21,225","7,289",ARGVER,03/18/2014 00:00:00,OLIVO,40.42285000,18.06593333,****,NEGATIVO,TREPUZZI
"21,226","7,290",ARGVER,03/18/2014 00:00:00,OLIVO,40.42286667,18.06566667,****,NEGATIVO,TREPUZZI
"21,227","7,291",ARGVER,03/18/2014 00:00:00,OLIVO,40.42306667,18.06616667,****,NEGATIVO,TREPUZZI
"21,228","20,404",PRO/PAS/STAL,02/11/2014 00:00:00,OLIVO,41.07931140,16.64884950,****,NEGATIVO,BITONTO
"21,229","20,406",PRO/PAS/STAL,02/11/2014 00:00:00,OLIVO,41.08648300,16.66059110,****,NEGATIVO,BITONTO
"21,230","20,407",PRO/PAS/STAL,02/11/2014 00:00:00,OLIVO,41.11617280,16.59439090,****,NEGATIVO,TERLIZZI
"21,231","20,408",PRO/PAS/STAL,02/11/2014 00:00:00,OLIVO,41.10375980,16.58769610,****,NEGATIVO,TERLIZZI
"21,232","20,649",PRO/PAS/STA,02/17/2014 00:00:00,MALVA,41.14601900,16.52807040,****,NEGATIVO,TERLIZZI
"21,233","20,650",PRO/PAS/STA,02/17/2014 00:00:00,MALVA,41.14515690,16.51314350,****,NEGATIVO,TERLIZZI
"21,234","20,651",PRO/PAS/STA,02/17/2014 00:00:00,MALVA,41.13891220,16.48638730,****,NEGATIVO,RUVO DI PUGLIA
"21,732","21,823",CARD/NUZZ,03/11/2014 00:00:00,06,40.86836000,16.75741000,****,NEGATIVO,CASSANO DELLE MURGE
"21,734","21,825",CARD/NUZZ,03/11/2014 00:00:00,06,40.80833000,16.76431000,****,NEGATIVO,SANTERAMO IN COLLE
"21,735","21,826",CARD/NUZZ,03/11/2014 00:00:00,OLIVO,40.83130000,16.78836000,****,NEGATIVO,SANTERAMO IN COLLE
"21,736","21,827",CARD/NUZZ,03/11/2014 00:00:00,06,40.83965000,16.74785000,****,NEGATIVO,SANTERAMO IN COLLE
"21,737","20,940",PAS/STA/TUC,02/21/2014 00:00:00,MALVA,41.24618910,16.37329860,****,NEGATIVO,TRANI
"21,738","20,941",PAS/STA/TUC,02/21/2014 00:00:00,MALVA,41.13083270,16.37541580,****,NEGATIVO,CORATO
"21,739","20,942",PAS/STA/TUC,02/21/2014 00:00:00,MALVA,41.23144150,16.35974880,****,NEGATIVO,TRANI
"21,740","20,943",PAS/STA/TUC,02/21/2014 00:00:00,MALVA,41.24802400,16.34812550,****,NEGATIVO,TRANI
"21,741","20,944",PAS/STA/TUC,02/21/2014 00:00:00,MALVA,41.24226140,16.34345250,****,NEGATIVO,TRANI
"21,743","20,946",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.91539000,16.86102000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"21,744","20,947",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.95457000,16.86628000,****,NEGATIVO,ADELFIA
"21,745","20,948",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.89979000,16.85455000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"21,746","20,949",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.92303000,16.83034000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"21,747","20,950",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.91956000,16.88160000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"21,748","21,868",PRO/PAS,03/11/2014 00:00:00,OLIVO,41.24455640,16.05429650,****,NEGATIVO,CANOSA DI PUGLIA
"21,750","21,870",PRO/PAS,03/11/2014 00:00:00,OLIVO,41.23314290,16.08162120,****,NEGATIVO,CANOSA DI PUGLIA
"21,751","21,871",PRO/PAS,03/11/2014 00:00:00,OLIVO,41.23116300,16.04077720,****,NEGATIVO,CANOSA DI PUGLIA
"21,752","21,872",PRO/PAS,03/11/2014 00:00:00,OLIVO,41.21830370,16.10446740,****,NEGATIVO,CANOSA DI PUGLIA
"21,753","21,133",PRO/PAS,02/26/2014 00:00:00,OLIVO,41.26762770,16.36587140,****,NEGATIVO,TRANI
"21,754","21,134",PRO/PAS,02/26/2014 00:00:00,OLIVO,41.26733400,16.33950420,****,NEGATIVO,TRANI
"21,755","21,135",PRO/PAS,02/26/2014 00:00:00,OLIVO,41.28767010,16.34805110,****,NEGATIVO,TRANI
"21,756","21,136",PRO/PAS,02/26/2014 00:00:00,OLIVO,41.28276060,16.35722540,****,NEGATIVO,TRANI
"21,757","21,137",PISC/FIORE,02/26/2014 00:00:00,SORGHETTO,40.92729000,16.78599000,****,NEGATIVO,CASSANO DELLE MURGE
"21,759","21,139",PISC/FIORE,02/26/2014 00:00:00,06,40.90768000,16.77778000,****,NEGATIVO,CASSANO DELLE MURGE
"21,760","21,140",PISC/FIORE,02/26/2014 00:00:00,06,40.92120000,16.79167000,****,NEGATIVO,CASSANO DELLE MURGE
"21,761","21,141",PISC/FIORE,02/26/2014 00:00:00,06,40.91149000,16.80236000,****,NEGATIVO,CASSANO DELLE MURGE
"21,762","21,142",PISC/FIORE,02/26/2014 00:00:00,06,40.91801000,16.78903000,****,NEGATIVO,CASSANO DELLE MURGE
"21,763","21,143",PISC/FIORE,02/26/2014 00:00:00,OLIVO,40.91148000,16.80236000,****,NEGATIVO,CASSANO DELLE MURGE
"21,764","21,144",PISC/FIORE,02/26/2014 00:00:00,OLIVO,40.91284000,16.79112000,****,NEGATIVO,CASSANO DELLE MURGE
"21,073","20,133",Cardone/Fiore/Piscopo,02/05/2014 00:00:00,OLIVO,41.02416000,16.79569000,****,NEGATIVO,BITETTO
"21,074","7,232",PRS,03/14/2014 00:00:00,OLIVO,40.38361111,18.18472222,CELLINA,NEGATIVO,LECCE
"21,075","7,233",PRS,03/14/2014 00:00:00,OLIVO,40.38361111,18.18444444,CELLINA,NEGATIVO,LECCE
"21,076","7,234",PRS,03/14/2014 00:00:00,OLIVO,40.38388889,18.18444444,CELLINA,NEGATIVO,LECCE
"21,077","7,235",PRS,03/14/2014 00:00:00,OLIVO,40.38416667,18.18333333,CIPRESSINO,NEGATIVO,LECCE
"21,078","7,236",PRS,03/14/2014 00:00:00,OLIVO,40.38388889,18.18388889,CIPRESSINO,NEGATIVO,LECCE
"21,079","7,237",PRS,03/14/2014 00:00:00,OLIVO,40.38388889,18.18472222,CIPRESSINO,NEGATIVO,LECCE
"21,080","7,238",ARGVER,03/18/2014 00:00:00,OLIVO,40.42166667,18.06588333,****,NEGATIVO,TREPUZZI
"21,081","7,239",ARGVER,03/18/2014 00:00:00,OLIVO,40.42141667,18.06541667,****,NEGATIVO,TREPUZZI
"21,082","7,240",ARGVER,03/18/2014 00:00:00,OLIVO,40.42143333,18.06558333,****,NEGATIVO,TREPUZZI
"21,083","7,241",ARGVER,03/18/2014 00:00:00,OLIVO,40.42151667,18.06600000,****,NEGATIVO,TREPUZZI
"21,084","7,242",ARGVER,03/18/2014 00:00:00,OLIVO,40.42155000,18.06608333,****,NEGATIVO,TREPUZZI
"21,085","7,243",ARGVER,03/18/2014 00:00:00,OLIVO,40.42140000,18.06535000,****,NEGATIVO,TREPUZZI
"21,087","7,245",ARGVER,03/18/2014 00:00:00,OLIVO,40.42125000,18.06538333,****,NEGATIVO,TREPUZZI
"21,088","7,246",ARGVER,03/18/2014 00:00:00,OLIVO,40.42140000,18.06593333,****,NEGATIVO,TREPUZZI
"21,089","7,247",ARGVER,03/18/2014 00:00:00,OLIVO,40.42156667,18.06625000,****,NEGATIVO,TREPUZZI
"21,090","7,248",ARGVER,03/18/2014 00:00:00,OLIVO,40.42155000,18.06600000,****,NEGATIVO,TREPUZZI
"21,091","7,249",ARGVER,03/18/2014 00:00:00,OLIVO,40.42133333,18.06570000,****,NEGATIVO,TREPUZZI
"21,092","7,250",ARGVER,03/18/2014 00:00:00,OLIVO,40.42115000,18.06546667,****,POSITIVO,TREPUZZI
"21,093","7,251",ARGVER,03/18/2014 00:00:00,MALVA,40.42115000,18.06546667,****,NEGATIVO,TREPUZZI
"21,094","7,252",ARGVER,03/18/2014 00:00:00,OLIVO,40.42131667,18.06570000,****,NEGATIVO,TREPUZZI
"21,095","7,253",ARGVER,03/18/2014 00:00:00,OLIVO,40.42145000,18.06651667,****,NEGATIVO,TREPUZZI
"21,096","7,254",ARGVER,03/18/2014 00:00:00,OLIVO,40.42116667,18.06626667,****,NEGATIVO,TREPUZZI
"21,098","7,256",ARGVER,03/18/2014 00:00:00,OLIVO,40.42123333,18.06626667,****,NEGATIVO,TREPUZZI
"21,099","7,257",ARGVER,03/18/2014 00:00:00,OLIVO,40.42120000,18.06570000,****,NEGATIVO,TREPUZZI
"21,100","7,258",ARGVER,03/18/2014 00:00:00,OLIVO,40.42110000,18.06581667,****,NEGATIVO,TREPUZZI
"21,101","7,259",ARGVER,03/18/2014 00:00:00,MALVA,40.42106667,18.06630000,****,NEGATIVO,TREPUZZI
"21,102","7,260",ARGVER,03/18/2014 00:00:00,OLIVO,40.42111667,18.06648333,****,NEGATIVO,TREPUZZI
"21,103","7,261",ARGVER,03/18/2014 00:00:00,OLIVO,40.42108333,18.06628333,****,NEGATIVO,TREPUZZI
"21,104","7,262",ARGVER,03/18/2014 00:00:00,OLIVO,40.42091667,18.06570000,****,POSITIVO,TREPUZZI
"21,105","7,264",ARGVER,03/18/2014 00:00:00,OLIVO,40.42090000,18.06641667,****,NEGATIVO,TREPUZZI
"20,201","20,956",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.91126000,16.86912000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"20,202","20,957",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.94204000,16.86535000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"20,204","20,959",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.90933000,16.84765000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"20,205","20,960",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.92042000,16.84824000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"20,206","20,961",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.94923000,16.85735000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"20,207","20,962",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.92955000,16.84850000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"20,208","20,963",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.93900000,16.85118000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"20,210","20,965",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.90859000,16.83828000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"20,211","20,966",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.93784000,16.84224000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"20,212","20,967",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.92598000,16.83861000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"20,213","20,968",PISC/CARD/FIORE,02/24/2014 00:00:00,OLIVO,40.92971000,16.82867000,****,NEGATIVO,ACQUAVIVA DELLE FONTI
"20,214","6,988",CAR - IAC,03/11/2014 00:00:00,OLEANDRO,40.38500000,17.53602778,****,NEGATIVO,SAVA
"20,215","6,989",CAR - IAC,03/11/2014 00:00:00,OLIVO,40.38191667,17.53169444,CELLINA,NEGATIVO,SAVA
"20,216","6,990",CAR - IAC,03/11/2014 00:00:00,OLIVO,40.38338889,17.51972222,OGLIAROLA,NEGATIVO,SAVA
"20,217","6,991",CAR - IAC,03/11/2014 00:00:00,OLIVO,40.37813889,17.53402778,CELLINA,NEGATIVO,SAVA
"20,218","6,992",CAR - IAC,03/11/2014 00:00:00,OLIVO,40.37661111,17.52555556,OGLIAROLA,NEGATIVO,SAVA
"20,219","6,993",CAR - IAC,03/11/2014 00:00:00,OLIVO,40.37566667,17.53700000,OGLIAROLA,NEGATIVO,SAVA
"20,221","6,995",CAR - IAC,03/11/2014 00:00:00,OLIVO,40.37033333,17.52086111,OGLIAROLA,NEGATIVO,SAVA
"20,222","6,996",CAR - IAC,03/11/2014 00:00:00,OLIVO,40.36727778,17.52338889,OGLIAROLA,NEGATIVO,SAVA
"20,223","6,997",CAR - IAC,03/11/2014 00:00:00,OLIVO,40.37097222,17.51616667,OGLIAROLA,NEGATIVO,TORRICELLA
"20,224","6,998",CAR - IAC,03/11/2014 00:00:00,OLIVO,40.36750000,17.51247222,OGLIAROLA,NEGATIVO,TORRICELLA
"20,225","6,999",CAR - IAC,03/11/2014 00:00:00,OLIVO,40.36677778,17.51002778,OGLIAROLA,NEGATIVO,TORRICELLA
"20,226","7,000",CAR - IAC,03/11/2014 00:00:00,OLIVO,40.36811111,17.51752778,CELLINA,NEGATIVO,TORRICELLA
"20,227","7,001",RUB-CAR-SCA-LOR-IAC,03/11/2014 00:00:00,OLEANDRO,40.33750000,17.45583333,****,NEGATIVO,LIZZANO
"20,228","7,002",RUB-CAR-SCA-LOR-IAC,03/11/2014 00:00:00,MANDORLO,40.33097222,17.45408333,****,NEGATIVO,LIZZANO
"20,229","7,003",RUB-CAR-SCA-LOR-IAC,03/11/2014 00:00:00,OLIVO,40.34597222,17.44830556,CELLINA,NEGATIVO,LIZZANO
"20,230","7,004",RUB-CAR-SCA-LOR-IAC,03/11/2014 00:00:00,MANDORLO,40.34663889,17.44600000,****,NEGATIVO,LIZZANO
"20,231","7,005",RUB-CAR-SCA-LOR-IAC,03/11/2014 00:00:00,OLIVO,40.34697222,17.44522222,CELLINA,NEGATIVO,LIZZANO
"21,235","20,652",PRO/PAS/STA,02/17/2014 00:00:00,OLIVO,41.14037320,16.47425840,****,NEGATIVO,RUVO DI PUGLIA
"21,236","20,653",PRO/PAS/STA,02/17/2014 00:00:00,OLIVO,41.12991710,16.47997470,****,NEGATIVO,RUVO DI PUGLIA
"21,237","22,962",STA/TUC,04/23/2014 00:00:00,OLIVO,40.60616300,16.84184840,****,NEGATIVO,LATERZA
"21,238","22,963",STA/TUC,04/23/2014 00:00:00,OLIVO,40.57909010,16.90216060,****,NEGATIVO,CASTELLANETA
"21,240","22,965",STA/TUC,04/23/2014 00:00:00,OLIVO,40.60453800,16.84293560,****,NEGATIVO,LATERZA
"21,241","22,966",STA/TUC,04/23/2014 00:00:00,OLIVO,40.60128020,16.89804460,****,NEGATIVO,CASTELLANETA
"21,242","22,967",STA/TUC,04/23/2014 00:00:00,OLIVO,40.59657290,16.84794810,****,NEGATIVO,LATERZA
"21,243","22,968",STA/TUC,04/23/2014 00:00:00,OLIVO,40.58105090,16.84982490,****,NEGATIVO,LATERZA
"21,244","22,969",STA/TUC,04/23/2014 00:00:00,OLIVO,40.60089110,16.84102250,****,NEGATIVO,LATERZA
"21,245","22,970",STA/TUC,04/23/2014 00:00:00,MANDORLO,40.60590360,16.89374540,****,NEGATIVO,CASTELLANETA
"21,246","22,971",STA/TUC,04/23/2014 00:00:00,OLIVO,40.59177400,16.84517100,****,NEGATIVO,LATERZA
"21,247","22,972",PRO/PAS,04/23/2014 00:00:00,OLIVO,40.54712680,16.97489550,****,NEGATIVO,PALAGIANELLO
"21,248","22,973",PRO/PAS,04/23/2014 00:00:00,OLIVO,40.50752260,16.98267170,****,NEGATIVO,PALAGIANO
"21,250","22,975",PRO/PAS,04/23/2014 00:00:00,OLIVO,40.55061720,16.98851970,****,NEGATIVO,PALAGIANELLO
"21,251","22,976",PRO/PAS,04/23/2014 00:00:00,OLIVO,40.56462480,16.97769710,****,NEGATIVO,PALAGIANELLO
"21,252","22,977",PRO/PAS,04/23/2014 00:00:00,OLIVO,40.53058240,16.96363260,****,NEGATIVO,PALAGIANELLO
"21,253","22,978",PRO/PAS,04/23/2014 00:00:00,OLIVO,40.57724000,16.96797180,****,NEGATIVO,PALAGIANELLO
"21,254","22,979",PRO/PAS,04/23/2014 00:00:00,OLIVO,40.58755490,16.97008320,****,NEGATIVO,PALAGIANELLO
"21,255","22,980",PRO/PAS,04/23/2014 00:00:00,OLIVO,40.57659910,16.98235130,****,NEGATIVO,PALAGIANELLO
"21,256","22,981",PRO/PAS,04/23/2014 00:00:00,OLIVO,40.57084270,16.96470640,****,NEGATIVO,PALAGIANELLO
"21,257","22,982",PRO/PAS,04/23/2014 00:00:00,OLIVO,40.56272510,16.97076800,****,NEGATIVO,PALAGIANELLO
"21,259","22,984",PRO/PAS,04/23/2014 00:00:00,OLIVO,40.53550720,16.99554820,****,NEGATIVO,PALAGIANO
